Month,Zone Name,Region,Instance Name,Env,Instance Id,State,App Name,TechnicalOwner,Avg CPU (%),Total Hours,Tenancy,Avg Memory Used (%),Avg File System Used (%),Avg Network In (%),Avg Network Out (%),Product,Compute Cost (Month),API Name,Recommendation,Recommended Price,Savings
Sep/20,us-west-2a,Oregon,IRVLBLCMS02,Production,i-cdac6792,running,Labeling CMS,Trevor Britton,6.09,712,default,N/A,N/A,0.01,0.01,Windows,289.78,r3.xlarge,Migrate to r5d.xlarge,344.37,0
Sep/20,us-west-2a,Oregon,AWOR-TSNSPAPP01,Test,i-04f2537f729357194,running,Other,Moe Myint,0.2,715,default,N/A,N/A,0,0.09,Linux/UNIX,14.73,t3.medium,Migrate to t4g.medium,24.51,0
Sep/20,us-west-2a,Oregon,IRVDIGWEB24,Production,i-caac6795,running,Other,Louis Stellflug,14.61,713,default,N/A,N/A,0.12,0.05,Windows,52.83,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AwOr-SsDlTbl01,Test,i-0689645b339f141f7,running,DataLakes.Tableau,Pablo Vivanco,2.11,555.41,default,55.58,N/A,0,0,Linux/UNIX,126.08,m5d.2xlarge,Migrate to i3.xlarge,227.64,0
Sep/20,eu-central-1a,Frankfurt,NYOQLKAPP02,Production,i-085c4f088511e28f4,running,Qlikview,qlikview_support@edwards.com,3.89,713,default,N/A,N/A,0.08,0,Windows,"1,956.33",r4.8xlarge,Migrate to r5.8xlarge,"2,848.36",0
Sep/20,us-west-2a,Oregon,AwOr-DvTibDpr03,Development,i-424f409a,running,TIBCO,Deepak Karir,13.77,713,default,N/A,N/A,0.09,0.02,Windows,52.83,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IRVLBLARC01,Production,i-8cad66d3,running,Pragmatyxs,Labeling_Support_Dist@edwards.com,16.08,714,default,N/A,N/A,0.01,0.02,Windows,290.6,r3.xlarge,Migrate to r5d.xlarge,344.37,0
Sep/20,us-west-2b,Oregon,AWOR-QALABSCH01,OperationalQualification,i-09ece954734546176,running,LIMS,Olga Goren,9.77,714,default,N/A,N/A,0.01,0.01,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2b,Oregon,AWOR-TRPDMLAS01,Training,i-02bcb09a31f9aa316,stopped,PTC Windchill PDMLink Server,Mike Lockwood,5.65,273,default,N/A,N/A,0.03,0.02,Windows,36.36,t2.xlarge,Migrate to r5.large,159.05,0
Sep/20,us-west-2a,Oregon,AWOR-DVMESWRK03,Development,i-054769416e91c68d0,stopped,MES,David Tower,7.91,243,default,N/A,N/A,0.02,0.01,Windows,32.37,t2.xlarge,Migrate to r5.large,159.05,0
Sep/20,eu-central-1b,Frankfurt,NYOPRTSRV01,Production,i-02627d1cba45a543f,running,Other,Michal Barak,10.27,713,default,N/A,N/A,0,0,Windows,122.28,r4.large,Migrate to r5.large,178.02,0
Sep/20,us-west-2a,Oregon,AWOR-PDPRGAPP01,Production,i-0efe021fe253c6f44,running,Pragmatyxs,"Trevor Britton, Usama Muzaffar",8.92,715,default,N/A,N/A,0.01,0.01,Windows,225.73,r4.xlarge,Migrate to t2.2xlarge,316.06,0
Sep/20,ap-southeast-1a,Singapore,KULSAP01_do not power on,Production,i-00597a6d7a20151bd,stopped,"SAP B1, SQL Server",Choon Leng Loh; Terence Koh; Chia Heon Wong,12.89,151,default,N/A,N/A,0.01,0.01,Windows,12.82,t2.large,Migrate to t3.large,97.18,0
Sep/20,eu-central-1a,Frankfurt,AWFR-PDPAWRED01,Production,i-06b486d87dfe2bd65,running,Privileged Access Jump Server (PAW),Don Winter,2.29,714,default,N/A,N/A,0,0,Windows,64.97,t2.large,Migrate to t3.large,90.18,0
Sep/20,us-west-2a,Oregon,IRVQMSDEV06,Test,i-46f72a19,stopped,QMS,Binh Nguyen,9.15,169,default,N/A,N/A,0.02,0.02,Windows,6.95,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,ap-southeast-1a,Singapore,SEOSAP01_do not power on,Production,i-08862d97bdea7e152,running,SAP B1 Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,14.6,672,default,N/A,N/A,0.01,0.02,Windows,57.05,t2.large,Migrate to t3.large,97.18,0
Sep/20,eu-central-1a,Frankfurt,AWFR-PDPANUID01,Production,i-07a6ee88491b7cb3d,running,Palo Alto UserID Agent,Ben Monrad,13.6,713,default,N/A,N/A,2.26,0.45,Windows,64.88,t2.large,Migrate to t3.large,90.18,0
Sep/20,us-west-2b,Oregon,IRVLBLSPC01-oq,OperationalQualification,i-01e0ff356621c257d,stopped,Other,Trevor Britton | Ryo Miyaki,7.98,196,default,N/A,N/A,0.01,0,Windows,61.76,r5.xlarge,Migrate to t2.2xlarge,316.06,0
Sep/20,eu-central-1a,Frankfurt,AWFR-PDPAWRED02,Production,i-0598ad4cb40ff5ce1,running,Privileged Access Jump Server (PAW),Don Winter,2.3,713,default,N/A,N/A,0,0,Windows,64.88,t2.large,Migrate to t3.large,90.18,0
Sep/20,us-west-2a,Oregon,AwOr-DvTibDpr01,Development,i-434f409b,stopped,TIBCO,Deepak Karir,9.66,169,default,N/A,N/A,0.01,0.01,Windows,12.52,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IrvQMSDEV05,Test,i-bcf429e3,stopped,QMS,Binh Nguyen,8.91,169,default,N/A,N/A,0.02,0.02,Windows,12.52,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2b,Oregon,edwards-exch-fe-proxy-test,test,i-01728a607346579e0,running,Other,edwards-incidents@corpinfo.com,0.63,715,default,87.28,N/A,0.01,0.01,Linux/UNIX,16.52,t2.medium,Migrate to t4g.medium,24.51,0
Sep/20,us-west-2a,Oregon,AwOr-TsTibBw01,Test,i-0019b7e08b7628780,running,TIBCO,Deepak Karir,6.49,713,default,74.73,N/A,0.05,0.07,Red Hat Enterprise Linux,370.05,m5.4xlarge,Migrate to r5.2xlarge,462.57,0
Sep/20,us-west-2c,Oregon,Irvine815,Operational Qualification,i-0ba0bab8f2e986384,stopped,RFSmart,Usama Muzaffar,12.26,169,default,N/A,N/A,0.01,0,Windows,12.52,t2.large,Migrate to t3.large,80.84,0
Sep/20,ap-southeast-1a,Singapore,SINRDP02_do not power on,Production,i-0f806b7de3d8f8083,stopped,Terminal Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,12.31,344,default,N/A,N/A,0.01,0,Windows,29.21,t2.large,Migrate to t3.large,97.18,0
Sep/20,eu-central-1a,Frankfurt,HORFILPRT01,Production,i-0e3b7bd44d7966cad,running,n/a,Michal Barak,25.58,713,default,N/A,N/A,0.01,0.02,Windows,64.88,t2.large,No recommended change,No Data,0
Sep/20,us-west-2b,Oregon,AWOR-TSDMOAPP01,Test,i-063cba386fcbb7b33,running,Demisto Server,Ory Shiloah,3.8,713,default,N/A,N/A,0.03,0,Linux/UNIX,65.74,t2.xlarge,Migrate to r5.large,91.93,0
Sep/20,eu-central-1b,Frankfurt,NYOCRMSQL01,Production,i-01cee9ea2c07c6547,running,Dynamics CRM,Ramon Garcia Furquet,12.06,634,default,N/A,N/A,0.01,0.02,Windows,57.69,t2.large,Migrate to t3.large,90.18,0
Sep/20,us-west-2a,Oregon,AWOR-DVCYBWEB01,Development,i-6f2db0fb,stopped,CyberArk Privileged Account Security Suite v9.9.5,Ben Monrad | Eric Roe,9.69,179,default,N/A,N/A,0.01,0.01,Windows,7.36,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2b,Oregon,Awor-pdarcapp01,Production,i-0e6ee520fe4c62d37,running,Other,Jonathan Hazzard,9.53,714,default,N/A,N/A,0.01,0,Windows,114.72,t3.xlarge,Migrate to r5.large,159.05,0
Sep/20,us-west-2a,Oregon,awor-pdpapan01,Production,i-02877b75ad3cf4e47,running,Other,,30.37,715,default,N/A,N/A,3.04,0.3,Linux/UNIX,142.07,m4.2xlarge,Migrate to r5.xlarge,183.86,0
Sep/20,us-west-2a,Oregon,AWOR-PDMKSVDI12,Development,i-042423e81973ee064,stopped,MKS Integrity,Gokul Mohan,21.65,376,default,N/A,N/A,0.01,0.01,Windows BYOL,17.33,t2.large,Migrate to t3.large,60.7,0
Sep/20,us-west-2b,Oregon,IRVLBLLFT02,Development,i-034da1979418847c4,stopped,Pragmatyxs,"Trevor Britton, Ryo Miyaki",12.7,348,default,N/A,N/A,0.02,0.01,Windows,14.3,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,ap-southeast-1a,Singapore,TAISAP01_do not power on,Production,i-0db96ba25797b90c6,running,SAP B1 Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,15.52,671,default,N/A,N/A,0.01,0.01,Windows,56.97,t2.large,Migrate to t3.large,97.18,0
Sep/20,eu-central-1b,Frankfurt,NYOCRMAPP01,Production,i-06a7ed4758e0b0986,running,Dynamics CRM,Ramon Garcia Furquet,16.41,633,default,N/A,N/A,0.01,0.01,Windows,57.6,t2.large,Migrate to t3.large,90.18,0
Sep/20,us-west-2a,Oregon,AWOR-DVTANAPP01,Development,i-0f1edf12f65566bbe,stopped,Tanium,Don Winter,5.3,77.63,default,N/A,N/A,0.12,0.01,Linux/UNIX,7.53,m5.xlarge,Migrate to r5.large,91.93,0
Sep/20,ap-southeast-1a,Singapore,SINSAP01_do not power on,Production,i-0d145357e9fc655e7,stopped,SAP B1 Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,19.62,150,default,N/A,N/A,0.01,0.01,Windows,12.74,t2.large,Migrate to t3.large,97.18,0
Sep/20,eu-central-1b,Frankfurt,ISYE-PDSAPAPP01,Production,i-05302e705c6979098,running,Other,Zohar Levy,15.44,712,default,N/A,N/A,0.02,0.02,Windows,64.79,t2.large,Migrate to t3.large,90.18,0
Sep/20,us-west-2a,Oregon,AWPJDEDBW1,Production,i-5b1a0883,running,JDE,Narender Reddy,10.7,713,default,N/A,N/A,0.02,0.02,Windows,29.3,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-DVCYBCPM01,Development,i-5ade42ce,stopped,CyberArk Privileged Account Security Suite v9.9.5,Ben Monrad | Eric Roe,9.5,179,default,N/A,N/A,0.02,0.01,Windows,7.36,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2b,Oregon,AWOR-PDWCVAPP21,Production,i-08a45bcff5908bbd1,running,Windchill Creo View Adapter,Mike Lockwood,23.13,712,default,N/A,N/A,0.06,0.02,Windows,49.06,t3.large,No recommended change,No Data,0
Sep/20,eu-central-1b,Frankfurt,ISYE-PDCLNSRV02,Production,i-0b582984f97730b6a,running,Other,Eyal Richert,15.22,713,default,N/A,N/A,0.05,0.03,Windows,64.88,t2.large,Migrate to t3.large,90.18,0
Sep/20,us-west-2a,Oregon,IRVLBLFIL03,Production,i-c18c1055,running,Pragmatyxs,Trevor Britton,8.11,715,default,N/A,N/A,0.01,0,Windows,291.01,r3.xlarge,Migrate to r5d.xlarge,344.37,0
Sep/20,us-west-2b,Oregon,USBR-PDPDMWRK01,Test,i-0716e0a30c832013d,stopped,Other,Mike Lockwood,15.34,660,default,N/A,N/A,0.01,0.03,Windows,45.47,t3.large,No recommended change,No Data,0
Sep/20,ap-southeast-1a,Singapore,SINRDP01_do not power on,Production,i-0de89bb52186c3750,stopped,Terminal Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,13.49,150,default,N/A,N/A,0.02,0.01,Windows,12.74,t2.large,Migrate to t3.large,97.18,0
Sep/20,us-west-2a,Oregon,IRVGFRWEB01,Production,i-092d2811,running,Other,Michael Liang,16.79,719,default,N/A,N/A,0.62,0.27,Windows,"1,014.42",r3.4xlarge,Migrate to r5d.4xlarge,"1,377.48",0
Sep/20,us-west-2a,Oregon,AWORTSARADB01,Test,i-51ec76c5,running,PLM|Aras|ePAC|ReSTS,Vivek Ratnaswamy | Shinod Kumar,8.4,714,default,N/A,N/A,0,0.01,Windows,225.41,r4.xlarge,Migrate to t2.2xlarge,316.06,0
Sep/20,us-west-2b,Oregon,AwOr-OqTibDb02,Test,i-070a4d1853efc80a8,running,TIBCO,Deepak Karir and Haihao Li,15.74,715,dedicated,N/A,N/A,0.03,0.02,Windows,251.28,r5.xlarge,No recommended change,No Data,0
Sep/20,eu-central-1b,Frankfurt,ISYE-PDFILSRV01,Production,i-0839693a971fa1da0,running,Other,Mihai Cerescu,5.77,715,default,N/A,N/A,0.01,0.02,Windows,193.22,t3.2xlarge,Migrate to r5.xlarge,356.04,0
Sep/20,us-west-2b,Oregon,AwOr-OqTibDbW01,Test,i-0e7dcccabb722b2d9,running,TIBCO,"Pablo Vivanco, Haihao Li",8.21,713,default,N/A,N/A,0.01,0.01,Windows,27.81,t3.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDTANAPP01,Production,i-0e9083fb938a9c3af,running,Tanium,Don Winter,14.45,715,default,67.45,N/A,0.22,0.14,Linux/UNIX,139.43,m5.2xlarge,Migrate to r5.xlarge,183.86,0
Sep/20,us-west-2a,Oregon,AWOR-DVPLMDB02,Development,i-0d66d8ec678abb305,running,SQL,"Alek Slavuk, Haihao Li",4.12,715,default,N/A,N/A,0,0,Windows,454.78,r5.2xlarge,No recommended change,No Data,0
Sep/20,ap-southeast-1a,Singapore,SYDAPP01_do not power on,Production,i-0f2d793f03eee0cc5,stopped,"SAP B1, SQL Server",Choon Leng Loh; Terence Koh; Chia Heon Wong,1.81,151,default,N/A,N/A,0.02,0,Windows,7.02,t2.medium,Migrate to t3.medium,51.95,0
Sep/20,us-west-2a,Oregon,AWOR-DVDWHAPP01,Development,i-85234611,running,BI Data Warehouse,Stanislav Vohnik,0.66,715,dedicated,86.62,4.94,0.07,0.04,Red Hat Enterprise Linux,148.01,r5.xlarge,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-OQQMSDB01,,i-06fe0ce6c21d26b18,running,Database,Haihao Li,6.98,715,default,N/A,N/A,0,0.06,Windows,451.38,r4.2xlarge,Migrate to r5.2xlarge,636.21,0
Sep/20,eu-central-1a,Frankfurt,VALFILPRT01,Production,i-090d69da23d85faf7,running,File Server,Martin Marek,9.53,713,default,N/A,N/A,0.02,0.02,Windows,35.29,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2a,Oregon,AWOR-DVDWHDB01,Development,i-692346fd,running,BI Data Warehouse,DB_Admin@edwards.com;DWH_Support@edwards.com;Stanislav Vohnik,9.59,714,dedicated,12.64,7.7,0.02,0,Red Hat Enterprise Linux,225.62,i3en.xlarge,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDMKSVDI11,Development,i-009b385669d6e1f81,stopped,MKS Integrity,Gokul Mohan,17.14,397,default,N/A,N/A,0.01,0.01,Windows BYOL,18.3,t2.large,Migrate to t3.large,60.7,0
Sep/20,ap-southeast-1a,Singapore,SINRDP05_do not power on,Production,i-0e45d1bd7e25af0d1,stopped,Terminal Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,5.44,151,default,N/A,N/A,0,0,Windows,23.37,t2.xlarge,Migrate to r5.large,178.02,0
Sep/20,eu-central-1a,Frankfurt,ISCAD00SAP,Production,i-092f7c49658a6aa74,running,Other,Gil Cohen,17.69,713,default,N/A,N/A,0.01,0.01,Windows,35.29,t2.medium,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-TSPLMDB01,Test,i-3e6593e5,running,PLM|Teamcenter|Ignite,Alek Slavuk,27.11,715,dedicated,N/A,N/A,0.01,0.12,Windows,235.09,r4.xlarge,Migrate to r5.xlarge,329.05,0
Sep/20,us-west-2a,Oregon,AWOR-DVMIMAPP01,Development,i-46696a5e,stopped,Active Directory,Michael Lee,1.54,169,default,N/A,N/A,0,0,Windows,6.95,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,awor-pdjdewrr01,Production,i-32a4c1a6,running,JDE,Narender Reddy,11,714,default,N/A,N/A,0.02,0.02,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2b,Oregon,AWOR-PDWCVAPP22,Production,i-04e27a1da6b73418a,running,Windchill Creo View Adapter,Mike Lockwood,18.73,714,default,N/A,N/A,0.05,0.02,Windows,49.19,t3.large,No recommended change,No Data,0
Sep/20,eu-central-1a,Frankfurt,NYOFILPRT01,Production,i-0d4bdeb8c5db81640,running,File Server,Michal Barak,10.15,713,default,N/A,N/A,0.01,0.02,Windows,35.29,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2a,Oregon,AWOR-PDMESBO01,Production,i-028c41d9,running,MES,David Tower,5.08,713,default,N/A,N/A,0.01,0.01,Windows,453.62,r5.2xlarge,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWTJDEWL16,Test,i-012d9819551ef3e83,running,JDE Web Client Server,Narender Reddy,51.54,715,default,N/A,N/A,0.01,0,Windows,455.91,r5.2xlarge,No recommended change,No Data,0
Sep/20,ap-southeast-1a,Singapore,BKKSAP01_do not power on,Production,i-035ae3198533a2519,stopped,"SAP B1, SQL Server",Choon Leng Loh; Terence Koh; Chia Heon Wong,5.89,151,default,N/A,N/A,0,0,Windows,23.37,t2.xlarge,Migrate to r5.large,178.02,0
Sep/20,eu-central-1a,Frankfurt,MUNFILPRT01,Production,i-04879b4d214f22c64,running,File Server,Robert Stilb,9.46,713,default,N/A,N/A,0.02,0.02,Windows,35.29,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2b,Oregon,AWOR-PDPKIAE02,Production,i-a416f80b,running,MS Certificate Services,Ben Monrad | Don Winter,9.17,715,default,N/A,N/A,0.01,0.01,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2b,Oregon,IrvSQLDB01,Production,i-d77ec6cf,running,SQL,Haihao Li,11.29,714,host,N/A,N/A,0.7,2.67,Windows,0,r3.4xlarge,Migrate to r5d.4xlarge,924.53,0
Sep/20,us-west-2b,Oregon,AWOR-SSDFSAPP02,,i-088c4af2227310183,running,Other,,9.86,714,default,N/A,N/A,0.01,0.01,Windows,49.19,t3.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-DVMESWRK07,Development,i-044b13b99ee35ddfb,running,Other,David Tower,19.24,455,default,N/A,N/A,0,0,Windows,76.21,r5.large,No recommended change,No Data,0
Sep/20,eu-central-1a,Frankfurt,AWFR-PDDHCP01,Production,i-0613f9dc4f3465b56,running,DHCP,Michal Barak,11.38,713,default,N/A,N/A,0.02,0.02,Windows,35.29,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2a,Oregon,AWOR-TSEUDC01,Test,i-491f72dd,stopped,Active Directory,Michael Lee,1.75,169,default,N/A,N/A,0.01,0.01,Windows,6.95,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,ap-southeast-1a,Singapore,SINRDP03_do not power on,Production,i-0fedc5c1123a65f47,stopped,Terminal Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,7.55,343,default,N/A,N/A,0.01,0,Windows,53.1,t2.xlarge,Migrate to r5.large,178.02,0
Sep/20,eu-central-1a,Frankfurt,PARFILPRT01,Production,i-0262c301f7c28f74c,running,File Server,Martin Marek,10.1,714,default,N/A,N/A,0.03,0.04,Windows,35.34,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2a,Oregon,AWOR-TSAPDC01,Test,i-ee1e737a,stopped,Active Directory,Michael Lee,2.52,169,default,N/A,N/A,0,0,Windows,6.95,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-PDSASAPP01,Production,i-0134c9839ba7c29f0,running,Other,Karina Rios,19.05,715,default,N/A,N/A,0.18,0.07,Windows,"1,023.88",i3.4xlarge,No recommended change,No Data,0
Sep/20,eu-central-1a,Frankfurt,NYOFILPRT02,Production,i-0df4d24f385eb9c11,running,Other,n/a,8.35,714,default,N/A,N/A,0.01,0.01,Windows,35.34,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2a,Oregon,AWOR-TSEWDC01,Test,i-261875b2,running,Active Directory,Michael Lee,4.66,715,default,N/A,N/A,0.05,0.12,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,IrvCOGGWP02,Production,i-08c5d1ba901154a8d,running,Other,James Haiker,15.26,715,default,N/A,N/A,0.07,0.16,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-DVPTCVDI01,Development,i-059323aa5207e7b46,stopped,Other,Amir Khashayar,17.77,306,default,N/A,N/A,0.01,0,Windows BYOL,14.11,t2.large,Migrate to t3.large,60.7,0
Sep/20,ap-southeast-1a,Singapore,SYDTS01_do not power on,Production,i-0d45239e16c4b1da6,stopped,Terminal Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,7.06,151,default,N/A,N/A,0.01,0.01,Windows,7.02,t2.medium,Migrate to t3.medium,51.95,0
Sep/20,eu-central-1b,Frankfurt,HORW3,Production,i-0cc04a7a8025b0bd9,running,Other,Ladislav Balik,8.25,713,default,N/A,N/A,0.02,0.02,Windows,35.29,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2a,Oregon,IRVDIGWEB10,Development,i-12101c0a,running,Other,Louis Stellflug,14.31,715,default,N/A,N/A,0.03,0.04,Windows,52.98,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-TSAMDC01,Test,i-321b76a6,running,Active Directory,Michael Lee,2.67,714,default,N/A,N/A,0.02,0.03,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2a,Oregon,AWOR-PDUIPAPP05,Production,i-028eab062bf02068a,running,AS2,Anjly Khurana,28.83,714,default,N/A,N/A,0,0,Windows,134.23,m5.large,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-PDCDRAPP01,Production,i-0315b1b45528552ab,running,Clinical Data Reporting,Brian Asahi | An Nguyen,28.2,713,default,N/A,N/A,1.99,0.2,Windows,49.13,t3.large,No recommended change,No Data,0
Sep/20,us-east-1a,5.55748E+11,AWVA-PDEIKAPP01,,i-01d2adde075bc38a2,running,Other,Freddy Deleo,8.42,714,default,N/A,N/A,0.01,0.01,Windows,27.85,t3.medium,No recommended change,No Data,0
Sep/20,ap-southeast-1a,Singapore,SINRDP04_do not power on,Production,i-0e289b51d2fef40ee,stopped,Terminal Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,5.11,344,default,N/A,N/A,0,0,Windows,53.25,t2.xlarge,Migrate to r5.large,178.02,0
Sep/20,eu-central-1b,Frankfurt,WARFILPRT01,Production,i-05f87289ce5463340,running,File Server,Martin Marek,8.87,714,default,N/A,N/A,0.03,0.06,Windows,35.34,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2b,Oregon,IRVPLMIPL02-OQ,OperationalQualification,i-080afe1b9a664eafa,stopped,Other,Louis Stellflug,11.24,353,default,N/A,N/A,0.03,0.04,Windows,26.16,t2.large,Migrate to t3.large,80.84,0
Sep/20,us-west-2c,Oregon,AWOR-PDADBAPP01,Production,i-074b08a53424e2800,running,Other,Daryl Guetzkow,16.9,715,default,N/A,N/A,0.01,0,Windows BYOL,32.96,t2.large,Migrate to t3.large,60.7,0
Sep/20,eu-central-1b,Frankfurt,MALFILPRT01,Production,i-03474807e28047f32,running,File Server,Martin Marek,8.58,714,default,N/A,N/A,0.02,0.02,Windows,35.34,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2b,Oregon,AWPJDEDB2,Production,i-008e5476baa12aae2,running,JDE,Narender Reddy,4.04,714,host,N/A,N/A,0.04,0.02,Windows,0,i3.16xlarge,No recommended change,No Data,0
Sep/20,us-west-2b,Oregon,AWOR-PDDMOAPP01 ,Production,i-040efbff1a773be64,running,Other,Ory Shiloah ,4.82,715,default,N/A,N/A,0,0.01,Linux/UNIX,139.43,m5.2xlarge,Migrate to r5.xlarge,183.86,0
Sep/20,us-west-2b,Oregon,AWOR-PDTRXFIL01,Test,i-0752d3fc1fc45f673,stopped,TRAX V17,Narender Reddy,7.65,170,default,N/A,N/A,0,0,Windows,26.55,t3.xlarge,Migrate to r5.large,159.05,0
Sep/20,ap-southeast-1a,Singapore,MUMSAP01_do not power on,Production,i-0acf779db5d737187,running,SAP B1 Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,7.92,673,default,N/A,N/A,0,0.01,Windows,104.18,t2.xlarge,Migrate to r5.large,178.02,0
Sep/20,eu-central-1b,Frankfurt,PRAFILPRT01,Production,i-091a97742a01577ef,running,Abacus,Antonio De Blas,9.59,623,default,N/A,N/A,0.03,0.05,Windows,56.69,t2.large,Migrate to t3.large,90.18,0
Sep/20,us-west-2b,Oregon,AWOR-PDSQLDB06,Production,i-0f0b5e4dc8d6b7ec8,running,SQL,"DB_Admin@edwards.com;DWH_Support@edwards.comAlek Slavuk, Haihao Li",5.56,715,dedicated,N/A,N/A,0.03,0,Windows,522.74,r5.2xlarge,No recommended change,No Data,0
Sep/20,us-west-2b,Oregon,URSA,Production,i-056f46bfd4f3d81e1,running,Other,Karla Furuta,15.1,715,default,N/A,N/A,0.01,0.01,Windows,27.89,t3.medium,No recommended change,No Data,0
Sep/20,eu-central-1b,Frankfurt,JOHFILPRT01,Production,i-01d4f280fd036e10d,running,Other,Michal Misech,9.48,713,default,N/A,N/A,0.02,0.03,Windows,35.29,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,us-west-2a,Oregon,AWOR-PDPKIGP01,Production,i-8536ff5e,running,MS Certificate Services,Ben Monrad | Don Winter,8.47,714,default,N/A,N/A,0.01,0.01,Windows,52.91,t2.large,Migrate to t3.large,80.84,0
Sep/20,ap-southeast-1a,Singapore,SINCNZSAP01_do not power on,Production,i-019331086a4d10fc3,stopped,SAP B1 Server,Choon Leng Loh; Terence Koh; Chia Heon Wong,5.05,151,default,N/A,N/A,0,0,Windows,23.37,t2.xlarge,Migrate to r5.large,178.02,0
Sep/20,eu-central-1b,Frankfurt,MILFILPRT01,Production,i-056e74cd42dc7797f,running,Other,Michal Misech,10.02,714,default,N/A,N/A,0.02,0.02,Windows,64.97,t2.large,Migrate to t3.large,90.18,0
Sep/20,us-west-2b,Oregon,AWOR-PDDWHDB02,Production,i-0236f0b7bbdc972cd,running,DWH,DB_Admin@edwards.com;DWH_Support@edwards.com;Stanislav Vohnik,6.09,715,dedicated,12.44,8.2,0.46,0,Red Hat Enterprise Linux,225.94,i3en.xlarge,No recommended change,No Data,0
Sep/20,us-west-2a,Oregon,AWOR-TSTRXFIL02,Test,i-0992163db8175223c,running,TRAX V17,Narender Reddy,12.17,715,default,N/A,N/A,0.01,0.01,Windows,49.26,t3.large,No recommended change,No Data,0
Sep/20,us-west-2b,Oregon,IrvInfinityQS,Development,i-0e8b1d966c45c4df3,stopped,Infinity QS,Rano Ngai,5.98,169,default,N/A,N/A,0,0,Windows,6.95,t2.medium,Migrate to t3.medium,43.78,0
Sep/20,us-west-2a,Oregon,AWOR-TSJDETRX02,Test,i-03f705be9fd07b78e,running,TRAX V17,Narender Reddy,17.42,715,default,N/A,N/A,0.02,0.02,Windows,111.68,t3.xlarge,Migrate to r5.large,159.05,0
Sep/20,eu-central-1b,Frankfurt,AWFR-PDLGLAPP01,Production,i-0bbcadafb7da5cc17,running,Other,Sadiq Khanani,4.52,714,default,N/A,N/A,0,0,Windows,35.34,t2.medium,Migrate to t3.medium,48.45,0
Sep/20,ap-southeast-1a,Singapore,SINENGLIC02,Production,i-09ec868064d575ab9,running,Autocad Licensing,Chew Leong Toh / Sathish Raj,11.77,713,default,N/A,N/A,0.01,0.01,Windows,16.68,t2.small,No recommended change,No Data,0
